"Next Generation Accountability, 2018-19"

"FallOfYear","RptngDistrictName","ReportingDistrictCode","SchoolName","SchoolCode","SchoolOrgType","SchoolLowGrade","SchoolHighGrade","SchoolTitleIType","Category","TotalPoints","TotalPossiblePoints","OutcomeRatePct","FinalCategory","AchievementGapFlag","Ind1ELA_All_Rate","Ind1ELA_All_Points","Ind1ELA_All_PossiblePoints","Ind1ELA_HN_Rate","Ind1ELA_NHN_Rate","Ind1ELA_HN_Points","Ind1ELA_HN_PossiblePoints","Ind1Math_All_Rate","Ind1Math_All_Points","Ind1Math_All_PossiblePoints","Ind1Math_NHN_Rate","Ind1Math_HN_Rate","Ind1Math_HN_Points","Ind1Math_HN_PossiblePoints","Ind1Sci_All_Rate","Ind1Sci_All_Points","Ind1Sci_All_PossiblePoints","Ind1Sci_HN_Rate","Ind1Sci_NHN_Rate","Ind1Sci_HN_Points","Ind1Sci_HN_PossiblePoints","Ind1ELAGap","Ind1MathGap","Ind1SciGap","Ind2ELA_All_Rate","Ind2ELA_All_Points","Ind2ELA_All_Possiblepoints","Ind2Math_All_Rate","Ind2Math_All_Points","Ind2Math_All_Possiblepoints","Ind2ELA_HN_Rate","Ind2ELA_NHN_Rate","Ind2ELA_HN_Points","Ind2ELA_HN_Possiblepoints","Ind2Math_HN_Rate","Ind2Math_NHN_Rate","Ind2Math_HN_Points","Ind2Math_HN_Possiblepoints","Ind2LEP_LTCY_Rate","Ind2LEP_LTCY_Points","Ind2LEP_LTCY_PossiblePoints","Ind2LEP_ORAL_Rate","Ind2LEP_ORAL_Points","Ind2LEP_ORAL_PossiblePoints","Ind3PartRateFlag","Ind3ELA_All_Rate","Ind3ELA_HN_Rate","Ind3ELA_NHN_Rate","Ind3Math_All_Rate","Ind3Math_HN_Rate","Ind3Math_NHN_Rate","Ind3Sci_All_Rate","Ind3Sci_HN_Rate","Ind3Sci_NHN_Rate","Ind4Rate","Ind4Points","Ind4PossiblePoints","Ind4HNRate","Ind4HNPoints","Ind4HNPossiblePoints","Ind5Rate","Ind5Points","Ind5PossiblePoints","Ind6Rate","Ind6Points","Ind6PossiblePoints","Ind7Rate","Ind7points","Ind7PointsPossible","Ind8Rate","Ind8Points","Ind8PointsPossible","GradGapFlag","Ind9Rate","Ind9Points","Ind9PointsPossible","Ind10Rate","Ind10Points","Ind10PossiblePoints","Ind11FitnessRate","Ind11ParticipationRate","Ind11Points","Ind11PossiblePoints","Ind12Rate","Ind12Points","Ind12PossiblePoints","Grad6YrRateHN","Grad6YrRateNHN","Grad6YrHNNHNDiff","Hurdle_Mean_ELA","Hurdle_Mean_Math","Hurdle_Mean_Sci","Hurdle_Means_Grad","CategoryDropFlag","Support","SupportCategory","Distinction","DistinctionCategory","Perform","ELA_ALL_YN","Math_ALL_YN","ELA_HN_YN","Math_HN_YN","Improve","SupportType","schoolyear"
2018.000000,"Meriden School District","=""0800011""","Nathan Hale School","=""0800711""","Public Schools","PK",5,"Schoolwide","SchoolTot",723.608437,950.000000,76.169309,2.000000,0.000000,71.483533,47.655689,50.000000,68.937132,75.000000,45.958088,50.000000,63.197093,42.131395,50.000000,74.284697,60.447728,40.298485,50.000000,65.786472,43.857648,50.000000,62.282885,75.000000,41.521924,50.000000,6.060000,13.830000,12.710000,0.809198,80.919803,100.000000,0.654652,65.465179,100.000000,0.803343,0.834191,80.334258,100.000000,0.644254,0.700140,64.425448,100.000000,0.559384,27.969204,50.000000,0.466888,23.344403,50.000000,0.000000,0.996835,0.996063,1.000000,0.996835,0.996063,1.000000,0.991228,0.989247,1.000000,0.113208,37.358491,50.000000,0.138158,32.368421,50.000000,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.765217,1.000000,50.000000,50.000000,".",".",".",".",".",".",15.314097,17.400950,16.332520,".",0.000000,,,"School of Distinction","High Growth (All Students) - ELA and High Growth (High Needs Students) - ELA",0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,,"2018-19"
2018.000000,"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""","Public Schools",9,12,,"SchoolTot",974.464985,1550.000000,62.868709,3.000000,0.000000,47.030988,94.061977,150.000000,43.801802,56.401961,87.603604,150.000000,41.881072,83.762144,150.000000,49.823529,39.144144,78.288288,150.000000,50.829060,67.772080,100.000000,47.499738,60.425339,63.332984,100.000000,12.600000,10.670000,12.920000,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.273709,13.685472,50.000000,0.404831,20.241541,50.000000,0.000000,0.977273,0.969512,1.000000,0.977273,0.969512,1.000000,0.959276,0.951220,0.982456,0.224044,15.191257,50.000000,0.259159,8.168250,50.000000,0.806593,50.000000,50.000000,0.140659,9.377289,50.000000,0.931727,49.559942,50.000000,0.815789,86.786114,100.000000,1.000000,0.727700,77.414844,100.000000,0.554404,73.920553,100.000000,0.710900,1.000000,47.393365,50.000000,0.574863,47.905282,50.000000,0.727700,0.940000,0.212300,15.314097,17.400950,16.332520,7.989173,1.000000,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,"2018-19"
2018.000000,"Meriden School District","=""0800011""","Roger Sherman School","=""0800811""","Public Schools","PK",5,"Schoolwide","SchoolTot",647.601203,950.000000,68.168548,3.000000,0.000000,65.344349,43.562899,50.000000,64.303222,".",42.868815,50.000000,60.002179,40.001453,50.000000,".",58.898629,39.265752,50.000000,57.994493,38.662995,50.000000,56.956162,".",37.970775,50.000000,".",".",".",0.633193,63.319310,100.000000,0.581507,58.150657,100.000000,0.628017,".",62.801695,100.000000,0.570799,".",57.079931,100.000000,0.586053,29.302655,50.000000,0.353571,17.678536,50.000000,0.000000,1.000000,1.000000,".",1.000000,1.000000,".",1.000000,1.000000,".",0.128631,34.273859,50.000000,0.136691,32.661871,50.000000,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.811765,0.965909,50.000000,50.000000,".",".",".",".",".",".",15.314097,17.400950,16.332520,".",0.000000,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,"2018-19"
2018.000000,"Meriden School District","=""0800011""","Thomas Hooker School","=""0801011""","Public Schools","PK",5,"Schoolwide","SchoolTot",796.681664,950.000000,83.861228,2.000000,0.000000,76.652870,50.000000,50.000000,71.867081,75.000000,47.911387,50.000000,72.687172,48.458114,50.000000,75.000000,67.465056,44.976704,50.000000,73.361164,48.907443,50.000000,68.286738,75.000000,45.524492,50.000000,3.130000,7.530000,6.710000,0.752511,75.251075,100.000000,0.833100,83.310011,100.000000,0.680435,0.843709,68.043500,100.000000,0.813633,0.857733,81.363255,100.000000,0.633494,31.674706,50.000000,0.613704,30.685221,50.000000,0.000000,0.993631,1.000000,0.984127,0.993631,1.000000,0.984127,1.000000,1.000000,1.000000,0.060000,48.000000,50.000000,0.087121,42.575758,50.000000,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.750000,0.937500,50.000000,50.000000,".",".",".",".",".",".",15.314097,17.400950,16.332520,".",0.000000,,,"School of Distinction","High Growth (High Needs Students) - Math",0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,,"2018-19"
2018.000000,"Meriden School District","=""0800011""","Washington Middle School","=""0805411""","Public Schools",6,8,"Schoolwide","SchoolTot",591.090157,1000.000000,59.109016,3.000000,1.000000,59.887188,39.924792,50.000000,55.432048,71.969713,36.954699,50.000000,54.529954,36.353303,50.000000,68.197687,49.538488,33.025659,50.000000,57.204444,38.136296,50.000000,53.561237,66.957029,35.707491,50.000000,16.530000,18.650000,13.390000,0.488199,48.819853,100.000000,0.503213,50.321350,100.000000,0.488395,0.487671,48.839452,100.000000,0.475119,0.577419,47.511934,100.000000,0.549880,27.493987,50.000000,0.382080,19.103989,50.000000,0.000000,0.980315,0.975089,0.995000,0.985564,0.982206,0.995000,0.976923,0.973822,0.985507,0.177165,24.566929,50.000000,0.218247,16.350626,50.000000,".",".",".",".",".",".",0.974576,50.000000,50.000000,".",".",".",".",".",".",".",".",".",".",0.569697,0.939279,37.979798,50.000000,".",".",".",".",".",".",15.314097,17.400950,16.332520,".",1.000000,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,"2018-19"
2018.000000,"Middletown School District","=""0830011""","Bielefield School","=""0830211""","Public Schools","PK",5,"Schoolwide","SchoolTot",583.715948,850.000000,68.672465,3.000000,0.000000,63.220415,42.146943,50.000000,58.365546,72.698968,38.910364,50.000000,58.659736,39.106491,50.000000,68.251283,53.686342,35.790895,50.000000,55.220575,36.813717,50.000000,51.042184,".",34.028122,50.000000,14.330000,14.560000,".",0.648956,64.895598,100.000000,0.633585,63.358538,100.000000,0.641070,0.663319,64.107031,100.000000,0.526990,0.823934,52.698999,100.000000,".",".",".",".",".",".",0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,".",0.084806,43.038869,50.000000,0.104046,39.190751,50.000000,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.444444,0.978261,29.629630,50.000000,".",".",".",".",".",".",15.314097,17.400950,16.332520,".",0.000000,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,"2018-19"
2018.000000,"Middletown School District","=""0830011""","Farm Hill School","=""0830511""","Public Schools","K",5,"Schoolwide","SchoolTot",589.666381,850.000000,69.372515,3.000000,0.000000,70.142153,46.761436,50.000000,63.351007,75.000000,42.234005,50.000000,65.363699,43.575799,50.000000,74.461695,58.620478,39.080319,50.000000,65.417051,43.611367,50.000000,61.398543,70.400000,40.932362,50.000000,11.640000,15.840000,9.000000,0.709925,70.992510,100.000000,0.583565,58.356497,100.000000,0.670188,0.763854,67.018827,100.000000,0.544308,0.636842,54.430809,100.000000,".",".",".",".",".",".",0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.090032,41.993569,50.000000,0.139535,32.093023,50.000000,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.515152,0.687500,8.585859,50.000000,".",".",".",".",".",".",15.314097,17.400950,16.332520,".",0.000000,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,"2018-19"
2018.000000,"Middletown School District","=""0830011""","Keigwin Middle School","=""0831511""","Public Schools",6,6,,"SchoolTot",465.055249,750.000000,62.007366,3.000000,0.000000,69.084323,46.056215,50.000000,62.805455,75.000000,41.870304,50.000000,59.434813,39.623208,50.000000,66.816023,53.043765,35.362510,50.000000,".",".",".",".",".",".",".",12.190000,13.770000,".",0.579941,57.994081,100.000000,0.433007,43.300678,100.000000,0.564778,0.596385,56.477767,100.000000,0.427986,0.438416,42.798607,100.000000,".",".",".",".",".",".",0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,".",".",".",0.094637,41.072555,50.000000,0.149701,30.059880,50.000000,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.456592,0.981073,30.439443,50.000000,".",".",".",".",".",".",15.314097,17.400950,16.332520,".",0.000000,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,"2018-19"
2018.000000,"Middletown School District","=""0830011""","Lawrence School","=""0831311""","Public Schools","K",5,,"SchoolTot",665.646961,850.000000,78.311407,2.000000,0.000000,72.144510,48.096340,50.000000,67.956160,75.000000,45.304106,50.000000,70.152789,46.768526,50.000000,72.360885,67.503075,45.002050,50.000000,63.213218,42.142145,50.000000,62.061290,64.310292,41.374194,50.000000,7.040000,4.850000,2.240000,0.764873,76.487308,100.000000,0.634768,63.476790,100.000000,0.828380,0.717243,82.837951,100.000000,0.605989,0.656352,60.598861,100.000000,".",".",".",".",".",".",0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.061856,47.628866,50.000000,0.080000,44.000000,50.000000,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.657895,0.826087,21.929825,50.000000,".",".",".",".",".",".",15.314097,17.400950,16.332520,".",0.000000,,,"School of Distinction","High Growth (High Needs Students) - ELA",0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,,"2018-19"
2018.000000,"Middletown School District","=""0830011""","MacDonough School","=""0830911""","Public Schools","K",5,"Schoolwide","SchoolTot",650.507173,950.000000,68.474439,3.000000,1.000000,67.723902,45.149268,50.000000,58.227203,75.000000,38.818135,50.000000,66.983834,44.655890,50.000000,75.000000,57.705835,38.470557,50.000000,66.340222,44.226815,50.000000,52.981368,".",35.320912,50.000000,16.770000,17.290000,".",0.540295,54.029451,100.000000,0.605207,60.520698,100.000000,0.383813,0.784796,38.381324,100.000000,0.512451,0.747240,51.245088,100.000000,0.899405,44.970270,50.000000,0.708602,35.430114,50.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.092166,41.566820,50.000000,0.109589,38.082192,50.000000,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.594595,0.948718,39.639640,50.000000,".",".",".",".",".",".",15.314097,17.400950,16.332520,".",1.000000,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,"2018-19"
2018.000000,"Middletown School District","=""0830011""","Middletown High School","=""0836211""","Public Schools",9,12,,"SchoolTot",1018.610814,1450.000000,70.249022,3.000000,1.000000,53.744856,107.489712,150.000000,44.931418,62.152412,89.862835,150.000000,49.909465,99.818930,150.000000,58.328947,41.083525,82.167050,150.000000,46.704019,62.272026,100.000000,39.985348,53.066735,53.313797,100.000000,17.220000,17.240000,13.080000,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.000000,0.981013,0.987421,0.974522,0.981013,0.987421,0.974522,0.977778,0.974843,0.980769,0.147014,30.597243,50.000000,0.203101,19.379845,50.000000,0.827586,50.000000,50.000000,0.364532,24.302135,50.000000,0.910364,48.423625,50.000000,0.968085,100.000000,100.000000,0.000000,0.949045,100.000000,100.000000,0.735507,98.067633,100.000000,0.641844,0.826979,21.394799,50.000000,0.378254,31.521184,50.000000,0.949045,0.940000,-0.009045,15.314097,17.400950,16.332520,7.989173,1.000000,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,"2018-19"
2018.000000,"Middletown School District","=""0830011""","Moody School","=""0831211""","Public Schools","K",5,,"SchoolTot",695.535927,800.000000,86.941991,1.000000,0.000000,78.800258,50.000000,50.000000,73.555025,75.000000,49.036683,50.000000,77.900311,50.000000,50.000000,75.000000,73.139630,48.759754,50.000000,70.521659,47.014439,50.000000,".",75.000000,".",".",1.440000,1.860000,".",0.733378,73.337842,100.000000,0.701088,70.108826,100.000000,0.791591,0.710550,79.159119,100.000000,0.819654,0.654592,81.965418,100.000000,".",".",".",".",".",".",0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,".",1.000000,0.027397,50.000000,50.000000,0.038462,50.000000,50.000000,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.692308,1.026316,46.153846,50.000000,".",".",".",".",".",".",15.314097,17.400950,16.332520,".",0.000000,,,"School of Distinction","High Performance and High Growth (High Needs Students) - ELA & Math",1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,,"2018-19"
2018.000000,"Middletown School District","=""0830011""","Snow School","=""0831111""","Public Schools","PK",5,"Schoolwide","SchoolTot",615.139118,850.000000,72.369308,2.000000,0.000000,69.185062,46.123374,50.000000,63.586235,75.000000,42.390823,50.000000,64.092117,42.728078,50.000000,70.320954,59.346336,39.564224,50.000000,60.461054,40.307370,50.000000,55.302270,".",36.868180,50.000000,11.410000,10.970000,".",0.623341,62.334073,100.000000,0.686701,68.670056,100.000000,0.601694,0.666634,60.169434,100.000000,0.713694,0.633794,71.369374,100.000000,".",".",".",".",".",".",0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,".",0.071685,45.663082,50.000000,0.096154,40.769231,50.000000,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.272727,0.970588,18.181818,50.000000,".",".",".",".",".",".",15.314097,17.400950,16.332520,".",0.000000,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,"2018-19"
2018.000000,"Middletown School District","=""0830011""","Spencer School","=""0830111""","Public Schools","K",5,"Schoolwide","SchoolTot",600.439774,850.000000,70.639973,2.000000,0.000000,62.847839,41.898559,50.000000,57.596489,70.673380,38.397659,50.000000,59.143035,39.428690,50.000000,65.104279,55.034611,36.689741,50.000000,64.293424,42.862283,50.000000,57.891655,".",38.594437,50.000000,13.070000,10.060000,".",0.594650,59.464981,100.000000,0.573369,57.336869,100.000000,0.567701,0.636299,56.770065,100.000000,0.661755,0.439451,66.175462,100.000000,".",".",".",".",".",".",0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,".",0.073427,45.314685,50.000000,0.089888,42.022472,50.000000,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.532258,1.319149,35.483871,50.000000,".",".",".",".",".",".",15.314097,17.400950,16.332520,".",0.000000,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,"2018-19"
2018.000000,"Middletown School District","=""0830011""","Wesley School","=""0831411""","Public Schools","K",5,,"SchoolTot",578.139479,800.000000,72.267435,2.000000,0.000000,71.583612,47.722408,50.000000,60.417023,75.000000,40.278015,50.000000,66.072334,44.048223,50.000000,71.922921,56.631613,37.754409,50.000000,72.432616,48.288411,50.000000,".",75.000000,".",".",14.580000,15.290000,".",0.593783,59.378323,100.000000,0.677826,67.782563,100.000000,0.425069,0.695649,42.506873,100.000000,0.593725,0.729580,59.372503,100.000000,".",".",".",".",".",".",0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,".",1.000000,0.033195,50.000000,50.000000,0.050000,50.000000,50.000000,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.465116,0.977273,31.007752,50.000000,".",".",".",".",".",".",15.314097,17.400950,16.332520,".",0.000000,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,"2018-19"
2018.000000,"Middletown School District","=""0830011""","Woodrow Wilson Middle School","=""0835411""","Public Schools",7,8,,"SchoolTot",589.291374,900.000000,65.476819,4.000000,1.000000,64.063521,42.709014,50.000000,54.034379,74.659681,36.022919,50.000000,55.463705,36.975803,50.000000,65.640542,45.799125,30.532750,50.000000,61.674303,41.116202,50.000000,54.863837,69.486308,36.575892,50.000000,20.620000,19.840000,14.620000,0.611344,61.134402,100.000000,0.508929,50.892857,100.000000,0.564240,0.658612,56.424019,100.000000,0.468316,0.549683,46.831595,100.000000,".",".",".",".",".",".",0.000000,0.998371,0.996923,1.000000,0.996743,0.993846,1.000000,0.996753,0.994118,1.000000,0.096091,40.781759,50.000000,0.147799,30.440252,50.000000,".",".",".",".",".",".",0.919732,48.921938,50.000000,".",".",".",".",".",".",".",".",".",".",0.448980,0.954545,29.931973,50.000000,".",".",".",".",".",".",15.314097,17.400950,16.332520,".",1.000000,"Focus","High Needs Math Growth",,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,"2018-19"
2018.000000,"Milford School District","=""0840011""","Calf Pen Meadow School","=""0840111""","Public Schools","K",5,,"SchoolTot",583.343813,800.000000,72.917977,3.000000,1.000000,73.328243,48.885495,50.000000,63.646220,75.000000,42.430813,50.000000,69.509080,46.339387,50.000000,75.000000,56.685530,37.790353,50.000000,70.751753,47.167835,50.000000,".",75.000000,".",".",11.350000,18.310000,".",0.675025,67.502546,100.000000,0.595103,59.510272,100.000000,0.559070,0.717592,55.906958,100.000000,0.445225,0.650827,44.522497,100.000000,".",".",".",".",".",".",0.000000,0.987261,1.000000,0.980392,0.987261,1.000000,0.980392,0.980000,".",0.968750,0.051852,49.629630,50.000000,0.065789,46.842105,50.000000,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.552239,1.015152,36.815920,50.000000,".",".",".",".",".",".",15.314097,17.400950,16.332520,".",1.000000,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,"2018-19"
2018.000000,"Milford School District","=""0840011""","East Shore Middle School","=""0845111""","Public Schools",6,8,"Targeted Assistance","SchoolTot",640.369383,900.000000,71.152154,3.000000,1.000000,73.698483,49.132322,50.000000,62.711071,75.000000,41.807381,50.000000,67.850457,45.233638,50.000000,74.116332,56.432641,37.621760,50.000000,70.602023,47.068015,50.000000,63.005781,74.400144,42.003854,50.000000,12.280000,17.680000,11.390000,0.615626,61.562614,100.000000,0.494885,49.488480,100.000000,0.564745,0.641687,56.474519,100.000000,0.438955,0.523649,43.895465,100.000000,".",".",".",".",".",".",0.000000,0.987469,0.985816,0.988372,0.982456,0.985816,0.980620,0.993289,1.000000,0.989899,0.075377,44.924623,50.000000,0.147059,30.588235,50.000000,".",".",".",".",".",".",0.953488,50.000000,50.000000,".",".",".",".",".",".",".",".",".",".",0.608527,0.962687,40.568475,50.000000,".",".",".",".",".",".",15.314097,17.400950,16.332520,".",1.000000,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,"2018-19"
2018.000000,"Milford School District","=""0840011""","Harborside Middle School","=""0845211""","Public Schools",6,8,,"SchoolTot",681.345024,900.000000,75.705003,3.000000,0.000000,75.022489,50.000000,50.000000,64.667625,75.000000,43.111750,50.000000,71.438270,47.625513,50.000000,75.000000,57.807911,38.538608,50.000000,72.194357,48.129572,50.000000,60.140309,75.000000,40.093539,50.000000,10.330000,17.190000,14.850000,0.610159,61.015895,100.000000,0.638016,63.801644,100.000000,0.616023,0.608072,61.602286,100.000000,0.550811,0.668402,55.081054,100.000000,".",".",".",".",".",".",1.000000,0.886510,0.860927,0.898734,0.901499,0.860927,0.920886,0.767296,0.666667,0.807018,0.081545,43.690987,50.000000,0.152174,29.565217,50.000000,".",".",".",".",".",".",0.959732,50.000000,50.000000,".",".",".",".",".",".",".",".",".",".",0.736334,0.984177,49.088960,50.000000,".",".",".",".",".",".",15.314097,17.400950,16.332520,".",1.000000,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,"2018-19"
2018.000000,"Milford School District","=""0840011""","J. F. Kennedy School","=""0841911""","Public Schools","PK",5,"Targeted Assistance","SchoolTot",650.697615,850.000000,76.552661,2.000000,0.000000,75.580722,50.000000,50.000000,69.711161,75.000000,46.474107,50.000000,70.022347,46.681565,50.000000,74.064051,63.887618,42.591745,50.000000,76.290323,50.000000,50.000000,71.736559,75.000000,47.824373,50.000000,5.280000,10.170000,3.260000,0.671561,67.156052,100.000000,0.649615,64.961520,100.000000,0.661982,0.678231,66.198173,100.000000,0.569502,0.705409,56.950156,100.000000,".",".",".",".",".",".",0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.041522,50.000000,50.000000,0.053763,49.247312,50.000000,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.189189,0.973684,12.612613,50.000000,".",".",".",".",".",".",15.314097,17.400950,16.332520,".",0.000000,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,"2018-19"
2018.000000,"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""","Public Schools",9,12,,"SchoolTot",1139.588925,1450.000000,78.592340,2.000000,0.000000,59.033333,118.066667,150.000000,50.867725,63.626488,101.735450,150.000000,57.420000,114.840000,150.000000,63.250000,47.055556,94.111111,150.000000,58.999553,78.666070,100.000000,50.533417,63.652114,67.377890,100.000000,12.750000,16.190000,13.110000,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.000000,0.988950,0.985075,0.991228,0.988950,0.985075,0.991228,0.972527,0.955224,0.982609,0.109771,38.045838,50.000000,0.171930,25.614035,50.000000,0.918159,50.000000,50.000000,0.554987,36.999147,50.000000,0.917874,48.823106,50.000000,0.961326,100.000000,100.000000,0.000000,0.962500,100.000000,100.000000,0.786517,100.000000,100.000000,0.832487,0.845494,25.000000,50.000000,0.483715,40.309610,50.000000,0.962500,0.940000,-0.022500,15.314097,17.400950,16.332520,7.989173,0.000000,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,"2018-19"
2018.000000,"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""","Public Schools",9,12,,"SchoolTot",1210.317171,1450.000000,83.470150,2.000000,0.000000,61.825509,123.651017,150.000000,55.585648,65.011820,111.171296,150.000000,58.993740,117.987480,150.000000,62.619385,51.893519,103.787037,150.000000,60.238283,80.317710,100.000000,54.304531,63.288732,72.406041,100.000000,9.420000,10.720000,8.980000,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.000000,0.973451,0.950617,0.986207,0.973451,0.950617,0.986207,0.986726,0.962963,1.000000,0.102975,39.405034,50.000000,0.161404,27.719298,50.000000,0.933185,50.000000,50.000000,0.552339,36.822569,50.000000,0.933649,49.662196,50.000000,0.981818,100.000000,100.000000,0.000000,0.985915,100.000000,100.000000,0.799087,100.000000,100.000000,0.814516,1.153488,50.000000,50.000000,0.568650,47.387490,50.000000,0.985915,0.940000,-0.045915,15.314097,17.400950,16.332520,7.989173,0.000000,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,"2018-19"
2018.000000,"Milford School District","=""0840011""","Live Oaks School","=""0841611""","Public Schools","PK",5,,"SchoolTot",663.898586,800.000000,82.987323,2.000000,0.000000,74.863775,49.909183,50.000000,67.017367,75.000000,44.678244,50.000000,75.728714,50.000000,50.000000,75.000000,68.448890,45.632593,50.000000,81.275806,50.000000,50.000000,".",75.000000,".",".",7.980000,6.550000,".",0.772342,77.234232,100.000000,0.748923,74.892251,100.000000,0.772284,0.772368,77.228392,100.000000,0.784763,0.733462,78.476284,100.000000,".",".",".",".",".",".",0.000000,0.975410,1.000000,0.962500,0.975410,1.000000,0.962500,0.955556,".",0.928571,0.073770,45.245902,50.000000,0.118421,36.315789,50.000000,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.514286,0.945946,34.285714,50.000000,".",".",".",".",".",".",15.314097,17.400950,16.332520,".",0.000000,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,"2018-19"
2018.000000,"Milford School District","=""0840011""","Mathewson School","=""0841711""","Public Schools","K",5,,"SchoolTot",793.938089,950.000000,83.572430,2.000000,0.000000,76.982895,50.000000,50.000000,67.243152,75.000000,44.828768,50.000000,73.869073,49.246048,50.000000,75.000000,65.772013,43.848009,50.000000,72.627880,48.418587,50.000000,68.095238,75.000000,45.396825,50.000000,7.750000,9.220000,6.900000,0.702467,70.246726,100.000000,0.782827,78.282675,100.000000,0.676412,0.714447,67.641168,100.000000,0.781564,0.783408,78.156356,100.000000,0.942370,47.118480,50.000000,0.748882,37.444123,50.000000,0.000000,0.984772,0.974026,0.991667,0.984772,0.974026,0.991667,0.982759,1.000000,0.972222,0.048257,50.000000,50.000000,0.098361,40.327869,50.000000,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.644737,1.000000,42.982456,50.000000,".",".",".",".",".",".",15.314097,17.400950,16.332520,".",0.000000,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,"2018-19"
